seed,Name,Spec,L,MsTrue,comp0,dist
10185257,HIP 400,G9V,0.52,0.928025966405673,0.2007812497092255,26.39
10185257,HIP 439,M1.5V,0.02,0.507314429439693,0.42397328888869307,4.34
10185257,HIP 473 A,K2,0.09,0.5751193516574316,0.16615334716941255,11.31
10185257,HIP 522,F7V,3.0,1.2867839967516934,0.15126577899883226,25.71
10185257,HIP 544,K0V,0.68,0.985584730362085,0.7511097533308767,13.67
10185257,HIP 669,G2/3V,1.03,1.0276208370731645,0.49690784814315403,27.44
10185257,HIP 910,F5V,3.38,1.3296206594508853,0.1383529365975862,18.75
10185257,HIP 950,F3/5V,3.07,1.3574663179301343,0.15787808560372385,21.28
10185257,HIP 1031,K0V,0.52,0.9534075710194205,0.5185735359280239,20.19
10185257,HIP 1292,G6V,0.67,0.9662631045495413,0.6965960926691437,17.5
10185257,HIP 1349,G2V,0.89,0.9483352106463873,0.6155148996929799,22.6
10185257,HIP 1475,M1.5V,0.02,0.4752731483595794,0.6683316793672526,3.57
10185257,HIP 1499,G5V,1.28,1.1684380842493918,0.5412327291832193,23.25
10185257,HIP 1598,G0,0.9,1.0787316082775145,0.551903420137092,24.8
10185257,HIP 1599,G0V,1.33,1.042341639892204,0.6078926956617277,8.59
10185257,HIP 1803,G3V,1.09,1.0390783034310274,0.6325876114650855,20.86
10185257,HIP 1936,K2V,0.26,0.8335122066734473,0.23011797042613816,18.22
10185257,HIP 1954,G8IV+(F),0.83,0.9503261460270339,0.4136592974686702,27.23
10185257,HIP 2021,G1IV,3.7,1.3396014806166698,0.1393602540854329,7.46
10185257,HIP 2711,F6V,3.28,1.2567672831099428,0.12445413135825899,25.48
10185257,HIP 2742,K0IV,0.53,0.8820726736015844,0.10892615336343357,28.9
10185257,HIP 2790,G8V,0.85,1.071565242926147,0.3632634179010016,28.79
10185257,HIP 3170,F6/8V,2.42,1.2655232619667922,0.24235223792725438,24.96
10185257,HIP 3185,G3/5V,2.76,1.340967509232801,0.16902960222510421,28.89
10185257,HIP 3203 A,G2/3V,0.98,0.9828129609163341,0.5171299109550709,26.5
10185257,HIP 3206,K2V,0.37,0.8307543784245511,0.511443170400465,17.33
10185257,HIP 3497,G5V,1.07,1.0408212164540818,0.6242905943564575,22.06
10185257,HIP 3535,K3V,0.32,0.873105568479382,0.1531019807277306,21.57
10185257,HIP 3583,G1V,0.98,0.984248780106758,0.7100538153488576,15.16
10185257,HIP 3588 A,K5/M0V,0.2,0.7900195798406361,0.2424874309283562,15.82
10185257,HIP 3765,K1V,0.3,0.8548081335052365,0.850381810227275,7.45
10185257,HIP 3821 A,G3V,1.31,1.1439847571674786,0.6223399097766197,5.94
10185257,HIP 3850,G8/K0V,0.47,0.9466448839539023,0.5547504336816923,18.69
10185257,HIP 3876,K0,0.4,0.836026988803169,0.284282301559448,21.63
10185257,HIP 3909,F7V,1.85,1.1245210838452608,0.40898443441093985,15.75
10185257,HIP 3979,G5V,0.7,1.024253340884154,0.5917637837228006,21.52
10185257,HIP 4148,K2V,0.31,0.801837126544834,0.6475950494882654,14.17
10185257,HIP 4151,F8V,3.66,1.3278165961832904,0.12402048754370411,18.74
10185257,HIP 4290,G5,0.84,1.0110894122551868,0.34722565279367784,29.06
10185257,HIP 4907,G5,0.53,0.9463370511560705,0.25224342787001797,25.5
10185257,HIP 5336,G5Vp,0.46,0.9374809839052871,0.8285647220214571,7.55
10185257,HIP 5521,K0,0.6,0.9423597768300483,0.25195435614298384,27.08
10185257,HIP 5862,G0V,2.07,1.201619223397745,0.354935495965981,15.11
10185257,HIP 5896 A,F5V,3.99,1.401081862847184,0.10600847036191233,20.96
10185257,HIP 5938,K0V,0.62,0.95431036485369,0.32133874499524084,25.91
10185257,HIP 5944,G0,1.1,1.1415492047474967,0.5994746824009948,23.2
10185257,HIP 5985,G2V,1.91,1.2134015697770226,0.30885806485808204,29.88
10185257,HIP 6379,K0,0.39,0.8515683818001346,0.577853123358053,16.81
10185257,HIP 6405,G3V,0.98,0.9831641518188753,0.5457269170953162,25.79
10185257,HIP 6762,G8V,0.56,0.9969198926023456,0.121816415647774,29.35
10185257,HIP 7078,F6V,3.37,1.2641468374393978,0.10581140035172654,28.98
10185257,HIP 7235,K0V,0.57,0.9631026558505622,0.6238284226925677,19.05
10185257,HIP 7339,G6V,0.97,1.0524006950971632,0.6570997446592517,20.66
10185257,HIP 7513,F8V,3.64,1.4007192021530788,0.13498681868039447,13.49
10185257,HIP 7576,K0/1V,0.5,0.8898752848754742,0.2933317608685232,23.95
10185257,HIP 7585,G5V,1.17,1.1479016053962188,0.5404068729950974,25.63
10185257,HIP 7734,G5IV,0.96,0.995600842659489,0.646273235318733,21.37
10185257,HIP 7751 B,K0/4,0.34,0.8699231344414408,0.8421478351325433,7.82
10185257,HIP 7918,G2V,1.49,1.0584641014383276,0.5331499740657859,12.74
10185257,HIP 7978,F8V,1.64,1.0936063844834383,0.4629049269717842,17.43
10185257,HIP 7981,K1V,0.47,0.9394147546693831,0.8272232088097631,7.53
10185257,HIP 8070,K5V,0.13,0.6992361186341205,0.16725517254988637,13.58
10185257,HIP 8102,G8.5V,0.52,0.9420248262979904,0.8376809142722498,3.65
10185257,HIP 8362,K0V,0.55,0.8731704973794367,0.7968590109179959,10.07
10185257,HIP 8433,F8V,3.36,1.3896464221396956,0.11080560921725359,27.86
10185257,HIP 8486,G0,0.92,1.047215986198063,0.6208907544244295,22.56
10185257,HIP 8514,F6V,1.85,1.1553862849379055,0.34330592007928484,27.35
10185257,HIP 8768,K5/M0V,0.09,0.6332518948503691,0.19778178320496967,11.01
10185257,HIP 9085,F6/7V,2.29,1.1925254145568107,0.2555257320682799,26.87
10185257,HIP 9269,G5,0.85,1.0513953584820928,0.5192847549760534,24.98
10185257,HIP 9716,K0V,0.51,0.9236643931016111,0.22532003888689275,25.6
10185257,HIP 9829,G2V,0.83,1.0216231200883892,0.5975086138448003,22.77
10185257,HIP 10031,F8,1.52,1.1726332592266882,0.4279626214480595,27.15
10185257,HIP 10138,K1V,0.42,0.9030290387987385,0.8003248789022096,10.78
10185257,HIP 10505,G8IV,1.28,1.1436835504976848,0.4905114043043741,26.98
10185257,HIP 10531,K2V,0.47,0.9446742006592549,0.5616277300559585,18.58
10185257,HIP 10644,G0V,1.21,1.1318039021015054,0.6508770972346536,10.78
10185257,HIP 10679,G2V,0.53,0.9979394951515145,0.17062044533814572,27.34
10185257,HIP 10723,G0V,2.79,1.3499237058251632,0.18565836460697321,24.35
10185257,HIP 10798,G8V,0.45,0.9213502346139055,0.7694516402740917,12.67
10185257,HIP 11964,M0VP,0.12,0.5724208314573586,0.3113742469670313,11.6
10185257,HIP 12114,K3V,0.29,0.8520107915109401,0.8544675199690022,7.18
10185257,HIP 12186,G1V,2.92,1.2760187995660983,0.16154795177187492,25.78
10185257,HIP 12444,F7V,1.97,1.155891626177943,0.3511116715203948,21.76
10185257,HIP 12530 A,F5V,2.26,1.262362084447809,0.2838204461517778,22.59
10185257,HIP 12653,G0V,1.78,1.1622843614600793,0.42266766556522894,17.17
10185257,HIP 12777,F7V,2.42,1.244576476503666,0.2889926399373875,11.13
10185257,HIP 12843,F5/6V,2.83,1.2118716216554,0.21082559203847842,14.22
10185257,HIP 12926,K1IV,0.49,0.883104569964794,0.1876235332557598,25.91
10185257,HIP 12929,K5,0.16,0.6958775568811808,0.10033517746986988,16.01
10185257,HIP 13081,K1V,0.58,0.9509354885859252,0.3436719954424026,24.64
10185257,HIP 13402,K1V,0.42,0.8799571853231856,0.8062980502779076,10.35
10185257,HIP 13601,G5,0.75,0.9454779220194247,0.38201400203246877,26.8
10185257,HIP 13642 A,K2,0.55,0.8654617643210781,0.37072135115324467,23.49
10185257,HIP 13665,F4V,3.55,1.2675176271884585,0.10623636204935802,26.71
10185257,HIP 13976,G5,0.41,0.9110455009690257,0.15429541133801958,24.39
10185257,HIP 14150,G8V,0.89,1.0866448989717348,0.6553845224063063,20.64
10185257,HIP 14286,G4V,1.19,1.1530134310384248,0.5579647392777128,24.23
10185257,HIP 14623,G3/G5V,0.97,1.0501345971465714,0.39190739850139616,29.66
10185257,HIP 14632,G0V,2.36,1.2726371582393798,0.302210737929403,10.54
10185257,HIP 15099,K0,0.4,0.9031393873933029,0.2273630873898497,22.65
10185257,HIP 15131,G0/2V,1.04,1.125074541380727,0.5946358382403781,24.19
10185257,HIP 15323,G0,1.73,1.1976907985941092,0.3776446509734264,26.68
10185257,HIP 15330,G3/5V,0.8,0.9466731152097646,0.7522838974783008,12.01
10185257,HIP 15371,G2V,1.03,1.0368173746675016,0.7199485127956713,12.03
10185257,HIP 15442,G5V,0.88,1.0099907903547793,0.5242245111546587,25.22
10185257,HIP 15457,G5V,0.88,1.0242095632812873,0.7579666656021945,9.14
10185257,HIP 15510,G8.0V,0.69,0.943430354099668,0.7997739273620401,6.04
10185257,HIP 15799,K0V,0.56,0.9157602593702946,0.6763890264570581,17.42
10185257,HIP 15919,K4V,0.23,0.7150972337024075,0.36605195036630467,15.39
10185257,HIP 16012,G8V,0.57,0.9997268952821688,0.13828649566845772,29.17
10185257,HIP 16069,K4V,0.23,0.7384127411614311,0.25385610601059483,16.81
10185257,HIP 16134,K5V,0.13,0.6987740229824425,0.2685476002095255,12.49
10185257,HIP 16711,K5/M0V,0.13,0.7080047524116311,0.16469887719973048,13.61
10185257,HIP 16852,F8V,3.29,1.2324204167353445,0.15456248825904778,13.96
10185257,HIP 17147,F7/8V,1.24,1.118440913804941,0.5240807810824573,25.56
10185257,HIP 17336,G0,0.81,0.9506156618227322,0.5116417306019837,24.66
10185257,HIP 17378,K0IV,3.37,1.281212389769726,0.15620333654827637,9.04
10185257,HIP 17420,K2V,0.31,0.8701629270268433,0.6609324112857562,13.95
10185257,HIP 17439,K1V,0.43,0.8724511846199836,0.6648148929506869,16.03
10185257,HIP 17666 A,K1V,0.37,0.9320219193395373,0.22033931009175264,21.91
10185257,HIP 18267,G0,0.76,0.964794474738579,0.6447772491161329,20.43
10185257,HIP 18324,K0V,0.35,0.8168849194972969,0.23765266790480852,21.01
10185257,HIP 18512 A,K4V,0.19,0.6950792787808459,0.23368663956531047,15.53
10185257,HIP 18774,K4V,0.19,0.7570648221345387,0.1792156386149261,16.25
10185257,HIP 18844,G2V,1.24,1.074009833895291,0.5184513011253138,25.91
10185257,HIP 18859,F7/8V,2.17,1.3066105884515093,0.3187980222980419,18.83
10185257,HIP 19076,G5V,1.12,1.1294229967198883,0.6550824058328365,16.94
10185257,HIP 19255 A,G5,0.67,0.947418566927555,0.6208880189130299,20.38
10185257,HIP 19301,G5,0.68,0.9145207903932155,0.22086243046777762,29.54
10185257,HIP 19335,F7V,2.36,1.2974448648140755,0.2712688907361872,21.0
10185257,HIP 19422,G5,0.32,0.8627821305165646,0.32442863614354994,18.75
10185257,HIP 19849,K0.5V,0.42,0.8247240892776674,0.8511648836704244,4.98
10185257,HIP 19855,G5IV,0.69,0.9772198945365108,0.6048945874283932,21.06
10185257,HIP 19859,G0IV...,1.2,1.1377534189291478,0.5879246502992762,21.33
10185257,HIP 19884,K5V,0.2,0.6995534860124789,0.49054543304237924,13.04
10185257,HIP 20800,G0,1.46,1.1532937184368746,0.4297316670383812,28.18
10185257,HIP 20917,K7V,0.13,0.6247400893190042,0.3863758365176369,11.39
10185257,HIP 21272,K0,0.49,0.9140984342156316,0.136466179740216,27.09
10185257,HIP 21276,G0,0.52,0.9077976641606122,0.24589211064761812,25.4
10185257,HIP 21327,G8V,0.69,1.0296652561243953,0.2852277239744025,28.1
10185257,HIP 21482,K2,0.29,0.7194695449734354,0.31583705134085077,17.97
10185257,HIP 21553,K8V,0.08,0.6420253592727164,0.2297104188289111,10.11
10185257,HIP 21818,K3V,0.16,0.7268625940451809,0.3310459750586839,13.19
10185257,HIP 21960,G8V,0.66,0.9292050930025947,0.29295190825104117,27.34
10185257,HIP 22122,K1V,0.42,0.9157089627618336,0.3586871846247841,20.86
10185257,HIP 22263,G3V,1.01,1.012890786344106,0.718483451668886,13.28
10185257,HIP 22336,G5V,3.08,1.3512564348912401,0.1382695484320686,26.42
10185257,HIP 22349,G2V...,1.34,1.1263217314964027,0.4206112867087028,29.78
10185257,HIP 22449,F6V,3.0,1.3390559966341653,0.19536112425782426,8.07
10185257,HIP 22451,K2V,0.34,0.8244620513627114,0.4315819046382659,17.75
10185257,HIP 22776,G5,0.62,0.8999951413874298,0.22258240617802097,28.22
10185257,HIP 22787,K0V,0.56,0.9726765723353895,0.29948102307727803,25.16
10185257,HIP 22907,K3/4V,0.23,0.7401372357209975,0.17849027021390867,17.89
10185257,HIP 23311,K4III,0.3,0.8234720519835665,0.832173541251154,8.71
10185257,HIP 23437,G0V,0.73,0.9952104829299975,0.5654220850322594,22.48
10185257,HIP 23452 A,M0V,0.09,0.5614389486822737,0.5156709676160781,8.58
10185257,HIP 23484,F6V:,2.21,1.25894227139163,0.26498980965016916,27.76
10185257,HIP 23693,F6/7V,1.54,1.1150351566232353,0.5193818026206563,11.65
10185257,HIP 23786,K0V,0.46,0.856388003611195,0.25842346787113923,23.67
10185257,HIP 23852,G1IV,2.35,1.2409277573845523,0.24000472143578147,27.67
10185257,HIP 24186,M2.0V,0.01,0.48232149099579213,0.12516554679292702,3.91
10185257,HIP 24205,G1/2V,1.15,1.0479947176755986,0.47218008015379753,28.37
10185257,HIP 24419,G8V,0.86,1.075794260368146,0.3585423319555832,29.06
10185257,HIP 24786,G0V,2.27,1.2254777786802595,0.26959581222046985,25.03
10185257,HIP 24813,G0V,1.89,1.2347015545129474,0.40848837778029995,12.63
10185257,HIP 24819 A,K3V,0.25,0.7988185791164167,0.4150217354046482,15.45
10185257,HIP 25110,F6V,3.45,1.2519131215435295,0.12896718331748988,20.89
10185257,HIP 25220,K2,0.18,0.7001320358378469,0.32284252032288213,14.08
10185257,HIP 25278,F8VSB,1.8,1.1939112344136902,0.4279594785769483,14.39
10185257,HIP 25421,K2/3V,0.3,0.7884908538345737,0.35190848801299135,17.77
10185257,HIP 25486,F7/8V,1.95,1.2326989694789627,0.32303265932889974,27.04
10185257,HIP 25544,G6/8V,0.57,0.962092496807138,0.6175478605027225,19.2
10185257,HIP 25623,K4V,0.21,0.7143717665695404,0.5239015015906174,13.02
10185257,HIP 25662,G0V,1.46,1.0439049156005666,0.4298769539840989,28.17
10185257,HIP 25878,M1.0V,0.07,0.5871659561948126,0.7797255389561716,5.68
10185257,HIP 26335,K7,0.08,0.5704948400034167,0.10780283529514384,11.24
10185257,HIP 26373,K0V,0.44,0.8381449390684704,0.16141358166679515,25.11
10185257,HIP 26394,G1V,1.64,1.1219885887140237,0.4584209837944755,18.32
10185257,HIP 26501 A,G6V,0.74,1.0314397977896217,0.4315278254602138,25.5
10185257,HIP 26505,K2V,0.34,0.8524397401743978,0.27096196611752393,20.16
10185257,HIP 26653,G5,0.56,0.8752788216519806,0.17669286817968174,27.95
10185257,HIP 26779,K1V,0.5,0.9504433344571501,0.777638028893115,12.28
10185257,HIP 26834,G8/K0IV,0.92,0.9580585623949636,0.39087417950247066,29.04
10185257,HIP 27072,F7V,2.51,1.2220019715117272,0.27543588449956374,8.93
10185257,HIP 27075,F8/G0V,1.67,1.2332374856173176,0.4025085255000097,25.54
10185257,HIP 27207,K0V,0.57,0.9848359254856769,0.47517585734388107,21.85
10185257,HIP 27244,G2V,1.57,1.2012261981379473,0.40353272369994275,28.18
10185257,HIP 27435,G3V,0.85,0.9616687876370256,0.722473541136078,15.18
10185257,HIP 27887,K3V,0.27,0.8068825574387503,0.6663667712697187,13.0
10185257,HIP 27922 A,G6V,0.52,0.935426919589765,0.3350928354987312,23.57
10185257,HIP 28066,G5IV,1.47,1.1717294105451224,0.4475337905934055,26.6
10185257,HIP 28267,F7V,0.87,1.0506052921355322,0.5851911641774181,23.55
10185257,HIP 28634,F5,1.84,1.1824280360980661,0.3351694615825209,28.61
10185257,HIP 28764,F8/G0V,1.78,1.2023256605885617,0.3661514274233065,26.57
10185257,HIP 28790 A,F5V,2.63,1.1972338345796398,0.19815540041949978,26.9
10185257,HIP 28908,G0V,2.1,1.2439758281463755,0.300214877180873,25.62
10185257,HIP 28954,K0,0.47,0.9251718936673673,0.7108516967574557,15.27
10185257,HIP 29271,G6V,0.91,1.0822168930682232,0.748776236159663,10.2
10185257,HIP 29295,M1.5V,0.06,0.5776728136776118,0.7262865509761292,5.75
10185257,HIP 29432,G4V,0.9,1.0247939218336442,0.5944536361373138,23.5
10185257,HIP 29525,G8V,0.79,1.0589076930260335,0.6952488911014149,17.95
10185257,HIP 29650,F6V,3.05,1.3384859593241403,0.16194747803480633,20.82
10185257,HIP 29761,G5,0.69,1.0129470162426808,0.38602255501462346,25.73
10185257,HIP 29800,F5IV-V,3.03,1.230677788574409,0.16924640457027162,19.25
10185257,HIP 30067,F8V,1.52,1.0563963278202,0.4234876235511904,27.54
10185257,HIP 30104,G3V,1.29,1.045964949274821,0.5162863708407965,25.13
10185257,HIP 30314,G1V,1.23,1.0498400168318582,0.5516894223791491,23.78
10185257,HIP 30344,K0/1V(+G),0.88,1.0748292048411392,0.3592892425912006,29.33
10185257,HIP 30476,G5V,1.54,1.1742613675726665,0.4138510835818129,27.93
10185257,HIP 30503,G2V,1.21,1.121906497071297,0.5791079231327553,21.88
10185257,HIP 30711,F8/G0V,2.94,1.3841233463134601,0.14019195154597236,29.87
10185257,HIP 30862,G0,0.76,0.9607209351622095,0.4855757027178639,24.58
10185257,HIP 31083,G3/5V,1.03,1.076014376259858,0.4839165283217638,27.78
10185257,HIP 31660,G5,1.25,1.12317544630882,0.498253950025881,26.92
10185257,HIP 32010,K2,0.23,0.7817712482076464,0.2080994311412453,17.45
10185257,HIP 32322,F7V,1.73,1.1403517330926212,0.3737545546036537,27.14
10185257,HIP 32439,F8V,1.87,1.1112085387726665,0.3949558737052,17.87
10185257,HIP 32480,G0V,1.95,1.1916102072271337,0.3788687325521258,16.72
10185257,HIP 32971,G5,0.92,1.0706232158075026,0.3641402199309236,29.76
10185257,HIP 32984,K3V,0.24,0.7868087311380044,0.8233796317069627,8.71
10185257,HIP 33094,G3/5V,2.42,1.2224292546860793,0.2376320822948153,25.89
10185257,HIP 33212,F8,1.44,1.0752180880304176,0.4041517787393554,29.91
10185257,HIP 33226,M3.0V,0.02,0.4751851257639332,0.10968797208393417,5.61
10185257,HIP 33277,G0V,1.32,1.089623708835393,0.5740095736941869,17.24
10185257,HIP 33690,K1V,0.62,0.988763037643712,0.6678456297748272,18.33
10185257,HIP 33719,G0V,2.25,1.3056204266981937,0.24972239637324647,28.96
10185257,HIP 33817,K1V,0.47,0.9480716265249283,0.7280589143434903,14.65
10185257,HIP 33852,K3V,0.3,0.8634172551802107,0.19905344380228499,20.08
10185257,HIP 34017,G4V,1.37,1.044944059315459,0.5434195610936783,19.13
10185257,HIP 34065,G3V,1.45,1.0962164743005696,0.5304814790689947,16.52
10185257,HIP 34069,K0V,0.93,1.0238063375146336,0.6537811027025164,20.84
10185257,HIP 34567,G8V,0.88,1.0441443926227267,0.526360737396498,25.17
10185257,HIP 34739,G8V,0.73,0.9540194994574824,0.3329803916134009,27.65
10185257,HIP 35136,G0V,1.54,1.1932449816325656,0.49767187722853956,16.89
10185257,HIP 35265,G0,1.12,1.0136701915567254,0.5156189838286522,27.09
10185257,HIP 36208,M3.5V,0.01,0.4443258525793894,0.16923514439534038,3.76
10185257,HIP 36210,G5V,0.99,1.088143395906836,0.6253820927434627,22.68
10185257,HIP 36249,G5,0.95,1.0484371696654506,0.43455051874373457,28.27
10185257,HIP 36285,G5,0.87,0.9397805229933648,0.3913027507973829,28.35
10185257,HIP 36357,K2V,0.28,0.8137913632343863,0.3156531232644315,17.66
10185257,HIP 36399,F6V,2.89,1.225509803733431,0.1592377113860332,27.24
10185257,HIP 36439,F6V,2.51,1.2761506827679707,0.24663040937493116,20.24
